host_time_s,device_timestamp,status,Fx,Fy,Fz,Mx,My,Mz,temperature_C
1765408603.4802954,13358,0,18.711471557617188,85.51451873779297,-14.618953704833984,0.7240021228790283,-0.31330904364585876,0.0018140077590942383,29.126380920410156
1765408603.4807298,18711,0,18.64837646484375,85.42972564697266,-14.509541511535645,0.7226331233978271,-0.31254303455352783,0.0011140108108520508,29.126380920410156
1765408603.4808724,24017,0,18.713041305541992,85.51168823242188,-14.617786407470703,0.7239981293678284,-0.3147450387477875,0.001287013292312622,29.126380920410156
1765408603.4810116,29370,0,18.825401306152344,85.63845825195312,-14.638648986816406,0.7269091010093689,-0.3171570599079132,0.0007750093936920166,29.126380920410156
1765408603.4811518,34676,0,18.635318756103516,85.62860870361328,-14.554647445678711,0.7259131669998169,-0.31202709674835205,0.00023603439331054688,29.126380920410156
1765408603.4813762,40029,0,18.714048385620117,85.45936584472656,-14.639617919921875,0.7229831218719482,-0.3140670359134674,0.000800013542175293,29.126380920410156
1765408603.4815283,45381,0,18.68265724182129,85.53314208984375,-14.662039756774902,0.7233980894088745,-0.3136950731277466,0.00043204426765441895,29.126380920410156
1765408603.4816706,50688,0,18.578699111938477,85.49095153808594,-14.55429744720459,0.7231091260910034,-0.31135404109954834,0.0005860030651092529,29.126380920410156
1765408603.4818084,56040,0,18.694129943847656,85.51040649414062,-14.55270767211914,0.7239751219749451,-0.31380903720855713,0.0005970001220703125,29.126380920410156
1765408603.4819446,61393,0,18.77139663696289,85.43054962158203,-14.748125076293945,0.7237061262130737,-0.3151140511035919,0.0011970102787017822,29.126380920410156
1765408603.48208,66699,0,18.75162696838379,85.54782104492188,-14.6172456741333,0.7237890958786011,-0.31557905673980713,0.0009289979934692383,29.126380920410156
1765408603.482219,72052,0,18.72451400756836,85.58651733398438,-14.596944808959961,0.7239881753921509,-0.3134900629520416,0.0004169940948486328,29.126380920410156
1765408603.5473623,77358,0,18.731481552124023,85.58425903320312,-14.597206115722656,0.7258360981941223,-0.3138870298862457,0.0018039941787719727,29.126380920410156
1765408603.5478523,82711,0,18.78348159790039,85.46400451660156,-14.550745010375977,0.7215970754623413,-0.31598004698753357,0.0007529854774475098,29.126380920410156
1765408603.5480468,88064,0,18.6564884185791,85.52703857421875,-14.61909008026123,0.7247781157493591,-0.31299301981925964,0.0009559988975524902,29.126380920410156
1765408603.548189,93370,0,18.5876522064209,85.48393249511719,-14.620125770568848,0.7236471176147461,-0.31110602617263794,0.0009600222110748291,29.126380920410156
1765408603.5483255,98722,0,18.780397415161133,85.4766616821289,-14.573409080505371,0.723811149597168,-0.3152110278606415,0.0007960200309753418,29.126380920410156
1765408603.5484636,104075,0,18.772897720336914,85.59403991699219,-14.661234855651855,0.7253491282463074,-0.3154810667037964,0.00044101476669311523,29.126380920410156
1765408603.5486012,109381,0,18.819883346557617,85.57075500488281,-14.6608247756958,0.7250851392745972,-0.3160480558872223,0.0009660124778747559,29.126380920410156
1765408603.5487394,114734,0,18.803842544555664,85.33758544921875,-14.615400314331055,0.7201731204986572,-0.31623706221580505,0.000979006290435791,29.126380920410156
1765408603.5488808,120087,0,18.772626876831055,85.4705810546875,-14.61754035949707,0.724777102470398,-0.31475305557250977,0.0009980201721191406,29.126380920410156
1765408603.5490186,125393,0,18.70568084716797,85.38959503173828,-14.595975875854492,0.721142053604126,-0.3129270672798157,-4.4971704483032227e-05,29.126380920410156
1765408603.5491614,130746,0,18.700422286987305,85.55242919921875,-14.597911834716797,0.7242071628570557,-0.312125027179718,0.0009559988975524902,29.126380920410156
1765408603.5493462,136052,0,18.822813034057617,85.52118682861328,-14.703744888305664,0.7249561548233032,-0.31679007411003113,0.0009890198707580566,29.126380920410156
1765408603.549484,141405,0,18.746511459350586,85.5539321899414,-14.552270889282227,0.7250990867614746,-0.31479203701019287,0.000429004430770874,29.126380920410156
1765408603.6172495,146757,0,18.827396392822266,85.54803466796875,-14.572790145874023,0.7233781218528748,-0.31650403141975403,0.0007549822330474854,29.126380920410156
1765408603.6178124,152064,0,18.623592376708984,85.52497863769531,-14.531583786010742,0.725182056427002,-0.31328004598617554,0.0010970234870910645,29.126380920410156
1765408603.6181536,157416,0,18.86654281616211,85.44202423095703,-14.616257667541504,0.7232111096382141,-0.31592002511024475,0.0004930198192596436,29.126380920410156
1765408603.6184754,162769,0,18.745088577270508,85.49410247802734,-14.72761344909668,0.7241941690444946,-0.3137340545654297,0.001179039478302002,29.126380920410156
1765408603.6187932,168075,0,18.741018295288086,85.36634826660156,-14.660955429077148,0.720885157585144,-0.31405606865882874,0.0013350248336791992,29.126380920410156
1765408603.6191127,173428,0,18.679866790771484,85.51305389404297,-14.596683502197266,0.724419116973877,-0.3136310279369354,0.0009510219097137451,29.126380920410156
1765408603.6194334,178781,0,18.661548614501953,85.61669921875,-14.598055839538574,0.7255711555480957,-0.31269606947898865,0.0012669861316680908,29.126380920410156
1765408603.6197476,184087,0,18.691513061523438,85.49300384521484,-14.639703750610352,0.7227420806884766,-0.3141530752182007,0.0007719993591308594,29.126380920410156
1765408603.6200662,189440,0,18.714466094970703,85.48385620117188,-14.639263153076172,0.7232711315155029,-0.31477704644203186,0.0007840096950531006,29.126380920410156
1765408603.620386,194746,0,18.749923706054688,85.57907104492188,-14.662175178527832,0.7245330810546875,-0.3141460716724396,0.0009549856185913086,29.126380920410156
1765408603.620699,200098,0,18.83123779296875,85.52711486816406,-14.682052612304688,0.7235561609268188,-0.3165530562400818,0.0013049840927124023,29.126380920410156
1765408603.6210155,205451,0,18.816259384155273,85.62568664550781,-14.617579460144043,0.7265371084213257,-0.3159860670566559,0.0009520053863525391,29.126380920410156
1765408603.6213372,210757,0,18.616046905517578,85.36306762695312,-14.662941932678223,0.7208220958709717,-0.31112703680992126,0.0009920299053192139,29.126380920410156
1765408603.6910448,216110,0,18.754554748535156,85.61724090576172,-14.553295135498047,0.7251691818237305,-0.3145230710506439,0.0022770166397094727,29.126380920410156
1765408603.6917076,221463,0,18.720090866088867,85.55535125732422,-14.683637619018555,0.7251130938529968,-0.3144840598106384,0.00062599778175354,29.126380920410156
1765408603.6921566,226769,0,18.757959365844727,85.54340362548828,-14.661660194396973,0.7247641086578369,-0.31459105014801025,0.0008020401000976562,29.126380920410156
1765408603.6925955,232122,0,18.76689338684082,85.57061767578125,-14.509554862976074,0.7254711389541626,-0.31396204233169556,0.001453995704650879,29.126380920410156
1765408603.6930304,237474,0,18.79343032836914,85.4339828491211,-14.660019874572754,0.7222961187362671,-0.31575003266334534,0.0006410181522369385,29.126380920410156
