host_time_s,device_timestamp,status,Fx,Fy,Fz,Mx,My,Mz,temperature_C
1765408581.9271443,13358,0,18.734661102294922,85.50574493408203,-14.661168098449707,0.7249771356582642,-0.3146640658378601,-0.00020599365234375,29.126380920410156
1765408581.9275963,18711,0,18.705150604248047,85.50471496582031,-14.684063911437988,0.7245280742645264,-0.3135940432548523,0.000987023115158081,29.126380920410156
1765408581.9277577,24017,0,18.762699127197266,85.46636962890625,-14.726201057434082,0.7239091396331787,-0.3153640329837799,0.0008320212364196777,29.126380920410156
1765408581.927895,29370,0,18.722715377807617,85.5434341430664,-14.575032234191895,0.7251701354980469,-0.313444048166275,0.0004500150680541992,29.126380920410156
1765408581.9280305,34722,0,18.644493103027344,85.52149963378906,-14.662225723266602,0.7238950729370117,-0.313571035861969,0.000773996114730835,29.126380920410156
1765408581.9281697,40029,0,18.818939208984375,85.51799774169922,-14.594983100891113,0.7244911193847656,-0.3160300850868225,0.0009650290012359619,29.126380920410156
1765408581.9283342,45381,0,18.846817016601562,85.6269302368164,-14.617266654968262,0.7265530824661255,-0.3163600564002991,0.0007870197296142578,29.126380920410156
1765408581.9285166,50688,0,18.777456283569336,85.55554962158203,-14.552103996276855,0.7251161336898804,-0.31516504287719727,0.0007740259170532227,29.126380920410156
1765408581.9287498,56040,0,18.683059692382812,85.46295928955078,-14.661894798278809,0.7238550782203674,-0.313679039478302,0.0009820163249969482,29.126380920410156
1765408581.9288979,61393,0,18.8621826171875,85.2857666015625,-14.767353057861328,0.7210570573806763,-0.31730204820632935,0.0008900165557861328,29.126380920410156
1765408581.9290504,66699,0,18.795257568359375,85.57893371582031,-14.5958833694458,0.7245420813560486,-0.31539005041122437,0.0014480054378509521,29.126380920410156
1765408581.9291997,72052,0,18.710372924804688,85.59005737304688,-14.61877155303955,0.7248680591583252,-0.314005047082901,0.0012729763984680176,29.126380920410156
1765408581.9948645,77405,0,18.709197998046875,85.4649658203125,-14.59693431854248,0.723858118057251,-0.3125860393047333,0.00030803680419921875,29.126380920410156
1765408581.9953022,82711,0,18.62755584716797,85.60250854492188,-14.70718765258789,0.72520911693573,-0.3126530647277832,0.0011140108108520508,29.126380920410156
1765408581.9954438,88064,0,18.728015899658203,85.43313598632812,-14.573847770690918,0.7226871252059937,-0.31422802805900574,0.0009640157222747803,29.126380920410156
1765408581.99558,93416,0,18.718666076660156,85.58319091796875,-14.662161827087402,0.725840151309967,-0.31445205211639404,0.0011290311813354492,29.126380920410156
1765408581.9957173,98722,0,18.73712921142578,85.42179870605469,-14.595416069030762,0.7227721214294434,-0.3146880269050598,0.00131303071975708,29.126380920410156
1765408581.9958525,104075,0,18.564464569091797,85.37371826171875,-14.684782028198242,0.7211631536483765,-0.31154903769493103,0.0016550123691558838,29.126380920410156
1765408581.9959867,109381,0,18.636409759521484,85.58238983154297,-14.576441764831543,0.7262231111526489,-0.3120270371437073,0.0007780194282531738,29.126380920410156
1765408581.9961228,114734,0,18.486610412597656,85.37506103515625,-14.752410888671875,0.7211410999298096,-0.30849605798721313,0.0013440251350402832,29.126380920410156
1765408581.996261,120087,0,18.718542098999023,85.52596282958984,-14.574496269226074,0.7243590950965881,-0.3144470453262329,0.0016210079193115234,29.126380920410156
1765408581.9963956,125393,0,18.696895599365234,85.46514892578125,-14.639886856079102,0.7242991328239441,-0.3138430416584015,0.0006450116634368896,29.126380920410156
1765408581.9965305,130746,0,18.59079360961914,85.50959777832031,-14.70773696899414,0.7235161066055298,-0.3111540377140045,0.0014780163764953613,29.126380920410156
1765408581.9966886,136098,0,18.849498748779297,85.51924896240234,-14.594670295715332,0.7245071530342102,-0.3164040744304657,0.000800013542175293,29.126380920410156
1765408581.9968238,141405,0,18.7418270111084,85.39119720458984,-14.660746574401855,0.7211741209030151,-0.3147650361061096,0.0018290281295776367,29.126380920410156
1765408582.064647,146757,0,18.71996307373047,85.49812316894531,-14.595974922180176,0.7236320972442627,-0.3144790530204773,0.0011180341243743896,29.126380920410156
1765408582.0652142,152110,0,18.75353240966797,85.49713134765625,-14.617220878601074,0.7232121229171753,-0.31559205055236816,0.001964002847671509,29.126380920410156
1765408582.0655413,157416,0,18.77112579345703,85.47229766845703,-14.704508781433105,0.7225091457366943,-0.31512704491615295,0.0011480152606964111,29.126380920410156
1765408582.0658584,162769,0,18.57016944885254,85.63653564453125,-14.620790481567383,0.7253750562667847,-0.31159108877182007,0.0012440085411071777,29.126380920410156
1765408582.0661783,168075,0,18.70773696899414,85.36390686035156,-14.573302268981934,0.7212880849838257,-0.31434404850006104,0.0009660422801971436,29.126380920410156
1765408582.066557,173428,0,18.717514038085938,85.61050415039062,-14.66297721862793,0.7261321544647217,-0.3137260377407074,0.0016399919986724854,29.126380920410156
1765408582.0668705,178781,0,18.81112289428711,85.44427490234375,-14.507226943969727,0.7221981287002563,-0.3155970573425293,0.0006050169467926025,29.126380920410156
1765408582.0671935,184087,0,18.673274993896484,85.47876739501953,-14.619638442993164,0.7242121696472168,-0.3124740719795227,0.0026820003986358643,29.126380920410156
1765408582.0675151,189440,0,18.760906219482422,85.37886047363281,-14.551543235778809,0.7212381362915039,-0.31462904810905457,0.0018169879913330078,29.126380920410156
1765408582.0678349,194792,0,18.87871551513672,85.3526840209961,-14.636985778808594,0.7224271297454834,-0.3171190321445465,0.0013660192489624023,29.126380920410156
1765408582.0681608,200098,0,18.738061904907227,85.50387573242188,-14.68287181854248,0.7245421409606934,-0.3154020607471466,0.0013150274753570557,29.126380920410156
1765408582.0684764,205451,0,18.584651947021484,85.66790771484375,-14.642829895019531,0.7265610694885254,-0.31175604462623596,0.0014259815216064453,29.126380920410156
1765408582.0687904,210804,0,18.62078857421875,85.48777770996094,-14.663337707519531,0.7241151332855225,-0.312205046415329,0.00182303786277771,29.126380920410156
1765408582.138283,216110,0,18.58444595336914,85.56334686279297,-14.576526641845703,0.7253870964050293,-0.311754047870636,0.0009300112724304199,29.126380920410156
1765408582.1387968,221463,0,18.700098037719727,85.47340393066406,-14.486665725708008,0.7241911292076111,-0.314221054315567,0.0004280209541320801,29.126380920410156
1765408582.1391714,226769,0,18.688426971435547,85.59332275390625,-14.465545654296875,0.7265880703926086,-0.3144100606441498,0.000568002462387085,29.126380920410156
1765408582.139594,232122,0,18.80356216430664,85.5427474975586,-14.617661476135254,0.7243381142616272,-0.31514105200767517,0.0013030171394348145,29.126380920410156
1765408582.1399128,237474,0,18.689847946166992,85.42149353027344,-14.574031829833984,0.7231841087341309,-0.31410402059555054,0.0013060271739959717,29.126380920410156
1765408582.1402857,242781,0,18.705995559692383,85.52436828613281,-14.661745071411133,0.7239280939102173,-0.31431806087493896,0.0009540319442749023,29.126380920410156
1765408582.1407151,248133,0,18.708850860595703,85.34181213378906,-14.594597816467285,0.721885085105896,-0.3150550425052643,0.000982046127319336,29.126380920410156
