host_time_s,device_timestamp,status,Fx,Fy,Fz,Mx,My,Mz,temperature_C
1765408562.1035004,13358,0,18.865421295166016,85.47343444824219,-14.724985122680664,0.7221201658248901,-0.31698906421661377,0.0011540055274963379,29.126380920410156
1765408562.103751,18664,0,18.763168334960938,85.45632934570312,-14.682125091552734,0.7221320867538452,-0.31539303064346313,0.0002879798412322998,29.126380920410156
1765408562.103942,24017,0,18.731830596923828,85.65608215332031,-14.618003845214844,0.7262621521949768,-0.315326064825058,0.0002340376377105713,29.126380920410156
1765408562.1040807,29370,0,18.76158905029297,85.69021606445312,-14.640759468078613,0.7274600863456726,-0.31495803594589233,0.0016170144081115723,29.126380920410156
1765408562.1042216,34676,0,18.63259506225586,85.54906463623047,-14.793522834777832,0.7242060899734497,-0.31344306468963623,0.0006260275840759277,29.126380920410156
1765408562.1045103,40029,0,18.760141372680664,85.61618041992188,-14.705328941345215,0.7247591018676758,-0.3153320252895355,0.0012800097465515137,29.126380920410156
1765408562.1046798,45381,0,18.82790184020996,85.49095916748047,-14.769220352172852,0.7233591079711914,-0.31686604022979736,0.0020149946212768555,29.126380920410156
1765408562.1048894,50688,0,18.695266723632812,85.69703674316406,-14.70646858215332,0.7269191145896912,-0.3145250678062439,0.0010949969291687012,29.126380920410156
1765408562.1050797,56040,0,18.742055892944336,85.53987884521484,-14.618142127990723,0.7243050932884216,-0.3143940567970276,0.0011230111122131348,29.126380920410156
1765408562.1052384,61346,0,18.657487869262695,85.48402404785156,-14.770944595336914,0.7232691049575806,-0.31409505009651184,0.0011459887027740479,29.126380920410156
1765408562.1053863,66699,0,18.81577491760254,85.44820404052734,-14.616277694702148,0.7226650714874268,-0.31635504961013794,0.001649022102355957,29.126380920410156
1765408562.1055353,72052,0,18.774612426757812,85.40948486328125,-14.57329273223877,0.7224221229553223,-0.3147960305213928,0.0009790360927581787,29.126380920410156
1765408562.1713715,77358,0,18.830251693725586,85.63286590576172,-14.6813325881958,0.7260340452194214,-0.31863805651664734,0.0012669861316680908,29.126380920410156
