host_time_s,device_timestamp,status,Fx,Fy,Fz,Mx,My,Mz,temperature_C
1765409516.9998407,13312,0,18.798402786254883,85.6238021850586,-15.098827362060547,0.7216980457305908,-0.31482306122779846,0.001855015754699707,29.020099639892578
1765409517.000353,18664,0,18.725025177001953,85.60697937011719,-14.990274429321289,0.7217121124267578,-0.31356701254844666,0.0013180077075958252,29.020099639892578
1765409517.0008185,24017,0,18.7517032623291,85.63436126708984,-14.902809143066406,0.7224391102790833,-0.31387701630592346,0.0011300146579742432,29.020099639892578
1765409517.0009673,29323,0,18.876527786254883,85.61262512207031,-14.923470497131348,0.7217791080474854,-0.3154020607471466,0.001497030258178711,29.020099639892578
1765409517.0011034,34676,0,18.745346069335938,85.67098999023438,-14.968708038330078,0.722222089767456,-0.31346604228019714,0.0007889866828918457,29.020099639892578
1765409517.001251,40029,0,18.67138671875,85.643310546875,-15.034788131713867,0.7219071388244629,-0.31257203221321106,0.000970005989074707,29.020099639892578
1765409517.001386,45335,0,18.76792335510254,85.57090759277344,-15.07624340057373,0.7215360999107361,-0.3151600658893585,0.0010070204734802246,29.020099639892578
1765409517.0015194,50688,0,18.690439224243164,85.66319274902344,-15.035894393920898,0.7227290868759155,-0.3110370635986328,0.0004900097846984863,29.020099639892578
1765409517.0016527,56040,0,18.752948760986328,85.382080078125,-14.94449234008789,0.7181481122970581,-0.31428006291389465,0.0008460283279418945,29.020099639892578
1765409517.001787,61346,0,18.745243072509766,85.57022857666016,-14.968954086303711,0.7210659980773926,-0.31206202507019043,0.000326007604598999,29.020099639892578
1765409517.0019224,66699,0,18.832210540771484,85.55754089355469,-14.922894477844238,0.721173107624054,-0.3155750334262848,0.0009860098361968994,29.020099639892578
1765409517.0020573,72005,0,18.730918884277344,85.67794799804688,-15.0569429397583,0.7231190204620361,-0.31258004903793335,0.001167982816696167,29.020099639892578
1765409517.0673492,77358,0,18.71026039123535,85.522705078125,-14.924826622009277,0.7194980382919312,-0.31268906593322754,0.0016530156135559082,29.020099639892578
1765409517.067963,82711,0,18.705875396728516,85.68666076660156,-15.012215614318848,0.723456084728241,-0.31334805488586426,-0.0009000003337860107,29.020099639892578
1765409517.0683722,88017,0,18.64008331298828,85.51212310791016,-14.991297721862793,0.7199931144714355,-0.31079307198524475,0.00015297532081604004,29.020099639892578
1765409517.068512,93370,0,18.763927459716797,85.56682586669922,-14.989628791809082,0.7206350564956665,-0.31370705366134644,0.00048097968101501465,29.020099639892578
1765409517.0686505,98722,0,18.60338020324707,85.52518463134766,-15.013712882995605,0.7203450798988342,-0.3106830418109894,0.0015070140361785889,29.020099639892578
1765409517.0687883,104029,0,18.732067108154297,85.71188354492188,-14.926395416259766,0.722865104675293,-0.3115410804748535,-5.9992074966430664e-05,29.020099639892578
1765409517.0689259,109381,0,18.89301109313965,85.63631439208984,-14.922374725341797,0.7220730781555176,-0.3170170485973358,0.0011349916458129883,29.020099639892578
1765409517.0690634,114734,0,18.690629959106445,85.53898620605469,-15.078146934509277,0.719886064529419,-0.3121180236339569,0.001180022954940796,29.020099639892578
1765409517.069216,120040,0,18.555858612060547,85.5230941772461,-15.036624908447266,0.7198851108551025,-0.30871304869651794,0.0004960000514984131,29.020099639892578
1765409517.0693529,125393,0,18.701427459716797,85.73035430908203,-15.100951194763184,0.7241330742835999,-0.3129170536994934,0.0018360018730163574,29.020099639892578
1765409517.0694911,130699,0,18.742286682128906,85.74898529052734,-14.969547271728516,0.7230911254882812,-0.31272703409194946,0.0002650320529937744,29.020099639892578
1765409517.0696285,136052,0,18.696178436279297,85.63080596923828,-15.055471420288086,0.7219971418380737,-0.31393805146217346,0.0004630088806152344,29.020099639892578
1765409517.069766,141405,0,18.680572509765625,85.49756622314453,-14.99073314666748,0.7192070484161377,-0.31164002418518066,0.0008299946784973145,29.020099639892578
1765409517.136936,146711,0,18.784839630126953,85.47769165039062,-14.988844871520996,0.7171270847320557,-0.31399005651474,0.0011509954929351807,29.020099639892578
1765409517.1375182,152064,0,18.819751739501953,85.603271484375,-14.988781929016113,0.7204350829124451,-0.3154430687427521,0.0013070106506347656,29.020099639892578
1765409517.1378434,157416,0,18.699140548706055,85.69502258300781,-14.96940803527832,0.7224880456924438,-0.31289705634117126,0.0012840032577514648,29.020099639892578
1765409517.1381657,162722,0,18.58735466003418,85.52076721191406,-14.992342948913574,0.7194501161575317,-0.30979302525520325,0.0013260245323181152,29.020099639892578
1765409517.1384845,168075,0,18.57332992553711,85.70840454101562,-15.21193790435791,0.7224000692367554,-0.3096400499343872,0.0006560087203979492,29.020099639892578
1765409517.1388006,173428,0,18.79019546508789,85.5497055053711,-15.010927200317383,0.7194041013717651,-0.3143910765647888,0.0009849965572357178,29.020099639892578
1765409517.139115,178734,0,18.593666076660156,85.61621856689453,-15.058656692504883,0.7211450338363647,-0.3095160722732544,0.0011599957942962646,29.020099639892578
1765409517.1394744,184087,0,18.691574096679688,85.59174346923828,-15.143989562988281,0.7204800844192505,-0.31213608384132385,0.0011809766292572021,29.020099639892578
1765409517.1397953,189393,0,18.752822875976562,85.56581115722656,-15.099605560302734,0.7197721004486084,-0.3128810524940491,0.0013520121574401855,29.020099639892578
1765409517.1401095,194746,0,18.673992156982422,85.69003295898438,-14.969403266906738,0.7243161201477051,-0.3129240572452545,0.0007960200309753418,29.020099639892578
1765409517.140439,200098,0,18.793197631835938,85.63311767578125,-15.163910865783691,0.721189022064209,-0.3151380717754364,0.0010029971599578857,29.020099639892578
1765409517.1407523,205405,0,18.695343017578125,85.58184051513672,-15.056180000305176,0.7214211225509644,-0.31251806020736694,0.0004950165748596191,29.020099639892578
1765409517.141065,210757,0,18.746646881103516,85.49826049804688,-15.099342346191406,0.7183820605278015,-0.3124670386314392,0.0010249912738800049,29.020099639892578
1765409517.2105265,216110,0,18.603736877441406,85.4530029296875,-15.121515274047852,0.7180941104888916,-0.3117840588092804,0.0011779963970184326,29.020099639892578
