host_time_s,device_timestamp,status,Fx,Fy,Fz,Mx,My,Mz,temperature_C
1765408255.8893063,13358,0,18.699779510498047,85.40568542480469,-14.573780059814453,0.722382128238678,-0.3145770728588104,0.0021480023860931396,29.020099639892578
1765408255.8896236,18664,0,18.80164337158203,85.62275695800781,-14.639300346374512,0.7260911464691162,-0.31582406163215637,0.0002689957618713379,29.020099639892578
1765408255.8898182,24017,0,18.64687728881836,85.39021301269531,-14.617834091186523,0.721997082233429,-0.31359806656837463,0.00130501389503479,29.020099639892578
1765408255.8899589,29370,0,18.65908432006836,85.41324615478516,-14.596529960632324,0.7214070558547974,-0.3123590350151062,-5.9992074966430664e-05,29.020099639892578
1765408255.8901007,34676,0,18.952070236206055,85.46007537841797,-14.637419700622559,0.7236270904541016,-0.3173060417175293,0.0011869966983795166,29.020099639892578
1765408255.890243,40029,0,18.77093505859375,85.54016876220703,-14.552446365356445,0.7243071794509888,-0.3147340416908264,0.0014519989490509033,29.020099639892578
1765408255.8903816,45381,0,18.67171859741211,85.54493713378906,-14.530647277832031,0.7241700887680054,-0.3145880401134491,0.0010710060596466064,29.020099639892578
1765408255.8905182,50688,0,18.6204833984375,85.63750457763672,-14.576147079467773,0.7281160950660706,-0.3132220208644867,0.0011010169982910156,29.020099639892578
1765408255.8906534,56040,0,18.703693389892578,85.39436340332031,-14.530409812927246,0.7224521040916443,-0.3135720491409302,0.0009680390357971191,29.020099639892578
1765408255.8908262,61346,0,18.746891021728516,85.58362579345703,-14.574027061462402,0.726276159286499,-0.3154870271682739,0.0009399950504302979,29.020099639892578
1765408255.8910823,66699,0,18.665771484375,85.48206329345703,-14.574790954589844,0.7232341170310974,-0.31346505880355835,0.0012790262699127197,29.020099639892578
1765408255.891264,72052,0,18.72671890258789,85.51819610595703,-14.640034675598145,0.7248951196670532,-0.3142010271549225,0.0009750127792358398,29.020099639892578
1765408255.956044,77358,0,18.618091583251953,85.36671447753906,-14.661880493164062,0.7221441268920898,-0.31324005126953125,0.002003997564315796,29.020099639892578
1765408255.9565284,82711,0,18.71621322631836,85.29408264160156,-14.52920913696289,0.7194551229476929,-0.3141070604324341,0.0007950365543365479,29.020099639892578
1765408255.9566698,88064,0,18.63141441345215,85.36763763427734,-14.661872863769531,0.7221511006355286,-0.31271207332611084,0.0006550252437591553,29.020099639892578
1765408255.95681,93370,0,18.676176071166992,85.4713134765625,-14.661596298217773,0.7233320474624634,-0.3139600455760956,0.0006240308284759521,29.020099639892578
1765408255.956948,98722,0,18.679351806640625,85.45545959472656,-14.50887393951416,0.7229371070861816,-0.3136270344257355,0.0009330213069915771,29.020099639892578
1765408255.957089,104075,0,18.635282516479492,85.49971771240234,-14.552494049072266,0.7226160764694214,-0.3138170540332794,0.0003910064697265625,29.020099639892578
1765408255.9572303,109381,0,18.727039337158203,85.50956726074219,-14.551517486572266,0.7239891290664673,-0.31561705470085144,0.0009250044822692871,29.020099639892578
1765408255.9573689,114734,0,18.724624633789062,85.61672973632812,-14.596407890319824,0.7256001234054565,-0.31487905979156494,0.0009199976921081543,29.020099639892578
1765408255.9575074,120040,0,18.632556915283203,85.48863220214844,-14.575799942016602,0.724544107913971,-0.3123360276222229,0.001470029354095459,29.020099639892578
1765408255.9576437,125393,0,18.735618591308594,85.73092651367188,-14.641253471374512,0.7285431027412415,-0.3142910599708557,0.0005950033664703369,29.020099639892578
1765408255.9577813,130746,0,18.745031356811523,85.39944458007812,-14.507526397705078,0.7210661172866821,-0.31514304876327515,0.0016120076179504395,29.020099639892578
1765408255.9579413,136052,0,18.599578857421875,85.33647918701172,-14.575336456298828,0.7209460735321045,-0.3116070628166199,0.0018230080604553223,29.020099639892578
1765408255.958078,141405,0,18.709697723388672,85.53677368164062,-14.575221061706543,0.7238391637802124,-0.3132930397987366,0.0012800097465515137,29.020099639892578
1765408256.0259023,146757,0,18.835529327392578,85.54547882080078,-14.660438537597656,0.7248031497001648,-0.316243052482605,0.0006360113620758057,29.020099639892578
1765408256.026481,152064,0,18.679262161254883,85.59275817871094,-14.66319751739502,0.7253040671348572,-0.3129240572452545,0.0009530186653137207,29.020099639892578
1765408256.0268085,157416,0,18.773366928100586,85.66175079345703,-14.531610488891602,0.7267130613327026,-0.3143930435180664,0.0012629926204681396,29.020099639892578
1765408256.0271347,162769,0,18.707616806030273,85.56475830078125,-14.531305313110352,0.7250001430511475,-0.31395605206489563,0.001265019178390503,29.020099639892578
1765408256.0274513,168075,0,18.77486801147461,85.43827819824219,-14.617197036743164,0.7231631278991699,-0.3147980272769928,0.0009880363941192627,29.020099639892578
1765408256.0277672,173428,0,18.729385375976562,85.4810562133789,-14.617724418640137,0.7223930954933167,-0.3142600655555725,0.0009480118751525879,29.020099639892578
1765408256.028082,178734,0,18.68940544128418,85.49687957763672,-14.596288681030273,0.7236161231994629,-0.3141050636768341,0.001283019781112671,29.020099639892578
1765408256.028407,184087,0,18.679126739501953,85.56484985351562,-14.597145080566406,0.7249990701675415,-0.3136150538921356,0.0014460086822509766,29.020099639892578
1765408256.0287254,189440,0,18.65044593811035,85.43106079101562,-14.575069427490234,0.7226481437683105,-0.3125760555267334,0.0011300146579742432,29.020099639892578
1765408256.0290394,194746,0,18.636516571044922,85.45208740234375,-14.618727684020996,0.7220550775527954,-0.3124300241470337,0.00043898820877075195,29.020099639892578
1765408256.0293605,200098,0,18.59170150756836,85.42416381835938,-14.64140510559082,0.7213071584701538,-0.31118208169937134,0.0009570121765136719,29.020099639892578
1765408256.0296774,205451,0,18.70211410522461,85.55049896240234,-14.574592590332031,0.7246391177177429,-0.3142540752887726,0.0009310245513916016,29.020099639892578
1765408256.0299938,210757,0,18.639251708984375,85.47038269042969,-14.5095853805542,0.7237241268157959,-0.312779039144516,0.0007660090923309326,29.020099639892578
1765408256.0991888,216110,0,18.685138702392578,85.52264404296875,-14.508991241455078,0.7243261337280273,-0.3140420615673065,0.0007500052452087402,29.020099639892578
1765408256.099633,221463,0,18.575286865234375,85.37814331054688,-14.641214370727539,0.7220431566238403,-0.31097403168678284,0.0003070235252380371,29.020099639892578
1765408256.099958,226769,0,18.74666976928711,85.40562438964844,-14.595020294189453,0.7219691276550293,-0.3151620626449585,0.0016450285911560059,29.020099639892578
1765408256.100283,232122,0,18.66315460205078,85.48468017578125,-14.553375244140625,0.7236711382865906,-0.3127250373363495,0.0007780194282531738,29.020099639892578
1765408256.1006024,237428,0,18.632596969604492,85.48342895507812,-14.553688049316406,0.723655104637146,-0.3123510181903839,0.0009430050849914551,29.020099639892578
1765408256.1009212,242781,0,18.712919235229492,85.51080322265625,-14.639934539794922,0.7235621213912964,-0.3140520751476288,0.0007850229740142822,29.020099639892578
1765408256.1012442,248133,0,18.861726760864258,85.45170593261719,-14.681487083435059,0.7227030992507935,-0.3162340223789215,0.00015100836753845215,29.020099639892578
1765408256.1015637,253440,0,18.7501220703125,85.5283203125,-14.617128372192383,0.7248231172561646,-0.3155500590801239,0.00044402480125427246,29.020099639892578
1765408256.1018803,258792,0,18.74513816833496,85.40324401855469,-14.574077606201172,0.7210841178894043,-0.3137410581111908,0.0016449987888336182,29.020099639892578
1765408256.1022005,264145,0,18.76093292236328,85.40296936035156,-14.551044464111328,0.7215251326560974,-0.3153400719165802,0.001291036605834961,29.020099639892578
1765408256.102518,269451,0,18.665897369384766,85.53929138183594,-14.662452697753906,0.7247151136398315,-0.3134700357913971,0.0007869899272918701,29.020099639892578
1765408256.1028326,274804,0,18.711105346679688,85.48193359375,-14.50849723815918,0.7232431173324585,-0.3147090673446655,0.0017720162868499756,29.020099639892578
1765408256.1031532,280157,0,18.72671890258789,85.51819610595703,-14.640034675598145,0.7248951196670532,-0.3142010271549225,0.0009750127792358398,29.020099639892578
1765408256.1034706,285463,0,18.814897537231445,85.54844665527344,-14.55208969116211,0.7256551384925842,-0.31525805592536926,0.0009670257568359375,29.020099639892578
1765408256.168471,290816,0,18.69761848449707,85.42756652832031,-14.529902458190918,0.7222180962562561,-0.31456202268600464,0.0011039972305297852,29.020099639892578
1765408256.1690547,296122,0,18.72284507751465,85.51500701904297,-14.531272888183594,0.7244301438331604,-0.31344106793403625,0.0009510219097137451,29.020099639892578
1765408256.1695156,301474,0,18.662988662719727,85.64228820800781,-14.64064884185791,0.7263071537017822,-0.31413504481315613,0.0002390146255493164,29.020099639892578
1765408256.169955,306827,0,18.662363052368164,85.3692626953125,-14.661705017089844,0.7221680879592896,-0.31308504939079285,0.0010000169277191162,29.020099639892578
1765408256.1704059,312133,0,18.80535888671875,85.43052673339844,-14.528221130371094,0.7222720384597778,-0.3165890574455261,0.00026300549507141113,29.020099639892578
1765408256.1708443,317486,0,18.654054641723633,85.49311828613281,-14.443105697631836,0.7240040302276611,-0.3143600821495056,0.0008980333805084229,29.020099639892578
1765408256.1712906,322839,0,18.743343353271484,85.48413848876953,-14.573567390441895,0.7232731580734253,-0.3151170611381531,0.0011130273342132568,29.020099639892578
1765408256.171729,328145,0,18.728248596191406,85.56179809570312,-14.639653205871582,0.7241480946540833,-0.31494104862213135,0.0009340047836303711,29.020099639892578
1765408256.172176,333498,0,18.78656768798828,85.48788452148438,-14.463858604431152,0.7241560816764832,-0.3163130581378937,0.0021170079708099365,29.020099639892578
1765408256.173085,338850,0,18.77135467529297,85.62097930908203,-14.661904335021973,0.725640058517456,-0.31475603580474854,0.0004419982433319092,29.020099639892578
1765408256.1739106,344157,0,18.673843383789062,85.58458709716797,-14.706451416015625,0.7262681722640991,-0.31390005350112915,0.001648038625717163,29.020099639892578
1765408256.1754458,349509,0,18.76128387451172,85.55255126953125,-14.486291885375977,0.7250921726226807,-0.31566205620765686,0.0010870099067687988,29.020099639892578
1765408256.1761537,354816,0,18.82291603088379,85.46864318847656,-14.660482406616211,0.7239290475845337,-0.31607604026794434,0.002016007900238037,29.020099639892578
1765408256.2428517,360168,0,18.703449249267578,85.60362243652344,-14.640582084655762,0.7252340912818909,-0.31427106261253357,0.0014419853687286377,29.020099639892578
1765408256.243445,365521,0,18.79074478149414,85.48533630371094,-14.572803497314453,0.723297119140625,-0.31639406085014343,0.001622021198272705,29.020099639892578
1765408256.2438903,370827,0,18.714567184448242,85.5753173828125,-14.508995056152344,0.7249211072921753,-0.3144010603427887,0.0005699992179870605,29.020099639892578
1765408256.244333,376180,0,18.663799285888672,85.51384735107422,-14.597424507141113,0.7244131565093994,-0.31272608041763306,0.0012970268726348877,29.020099639892578
1765408256.2447693,381533,0,18.719486236572266,85.57872009277344,-14.640340805053711,0.7249531149864197,-0.3144650459289551,0.0016219913959503174,29.020099639892578
1765408256.245214,386839,0,18.83513641357422,85.48878479003906,-14.550481796264648,0.7237571477890015,-0.3169320821762085,0.0011200308799743652,29.020099639892578
1765408256.2457592,392192,0,18.77615737915039,85.58428192138672,-14.508477210998535,0.726279079914093,-0.31582602858543396,0.001779019832611084,29.020099639892578
1765408256.2462115,397498,0,18.7324161529541,85.52294921875,-14.530374526977539,0.7239141464233398,-0.3146260678768158,0.0007570087909698486,29.020099639892578
1765408256.2466435,402850,0,18.694652557373047,85.53868103027344,-14.618906021118164,0.7242810726165771,-0.3131170868873596,0.0006140172481536865,29.020099639892578
1765408256.2470808,408203,0,18.691743850708008,85.4976806640625,-14.684106826782227,0.7231960892677307,-0.313444048166275,0.0013070106506347656,29.020099639892578
1765408256.247523,413509,0,18.589235305786133,85.4517822265625,-14.597344398498535,0.7224670648574829,-0.3118460476398468,0.00043201446533203125,29.020099639892578
1765408256.2479596,418862,0,18.83203887939453,85.57198333740234,-14.573432922363281,0.7255151271820068,-0.3161780834197998,0.0011230111122131348,29.020099639892578
1765408256.2484,424215,0,18.608211517333984,85.54972839355469,-14.554265022277832,0.7250291109085083,-0.3123910427093506,0.0014350414276123047,29.020099639892578
1765408256.248833,429521,0,18.77774429321289,85.60845947265625,-14.595508575439453,0.7261440753936768,-0.3158780336380005,0.0002569854259490967,29.020099639892578
1765408256.312192,434874,0,18.829164505004883,85.40179443359375,-14.595121383666992,0.7225340604782104,-0.3150980472564697,0.0018540024757385254,29.020099639892578
1765408256.312774,440226,0,18.73851203918457,85.399169921875,-14.63900375366211,0.7229340672492981,-0.3147050440311432,0.0013370215892791748,29.020099639892578
1765408256.313225,445533,0,18.735897064208984,85.64474487304688,-14.532123565673828,0.72588711977005,-0.31358906626701355,0.001596003770828247,29.020099639892578
1765408256.313665,450885,0,18.608661651611328,85.51066589355469,-14.750232696533203,0.7239720821380615,-0.3127860426902771,0.001139998435974121,29.020099639892578
