host_time_s,device_timestamp,status,Fx,Fy,Fz,Mx,My,Mz,temperature_C
1765409174.3597696,13358,0,18.80120086669922,85.52049255371094,-15.298070907592773,0.7179450988769531,-0.3092900514602661,0.0004360377788543701,29.126380920410156
1765409174.3599272,18664,0,18.612163543701172,85.47893524169922,-15.387996673583984,0.7176541090011597,-0.30592504143714905,0.0016430020332336426,29.126380920410156
1765409174.36007,24017,0,18.825899124145508,85.58895874023438,-15.363264083862305,0.7193571329116821,-0.3106410801410675,0.0009430050849914551,29.126380920410156
1765409174.3602104,29323,0,18.717390060424805,85.55593872070312,-15.34304428100586,0.7181251049041748,-0.30792006850242615,0.0007629990577697754,29.126380920410156
1765409174.360349,34676,0,18.82648277282715,85.45582580566406,-15.27563762664795,0.7170091271400452,-0.3099410831928253,0.0014660060405731201,29.126380920410156
1765409174.3604858,40029,0,18.773290634155273,85.54074096679688,-15.31929874420166,0.7177790999412537,-0.31036707758903503,0.000576019287109375,29.126380920410156
1765409174.3606224,45335,0,18.830528259277344,85.48170471191406,-15.4283447265625,0.7168900966644287,-0.31002503633499146,0.0004700124263763428,29.126380920410156
1765409174.3607593,50688,0,18.71214485168457,85.5141372680664,-15.320425033569336,0.7174601554870605,-0.308908075094223,0.0014320015907287598,29.126380920410156
1765409174.3608954,56040,0,18.795923233032227,85.45457458496094,-15.275952339172363,0.7169930934906006,-0.30956709384918213,0.0016309916973114014,29.126380920410156
1765409174.361031,61346,0,18.84233856201172,85.53511047363281,-15.34155559539795,0.7179011106491089,-0.3101380467414856,0.0016319751739501953,29.126380920410156
1765409174.3611693,66699,0,18.661056518554688,85.60530090332031,-15.410365104675293,0.7205350995063782,-0.3061550557613373,0.0009680092334747314,29.126380920410156
1765409174.3613048,72052,0,18.676124572753906,85.62750244140625,-15.366182327270508,0.7203801274299622,-0.30704206228256226,0.001108020544052124,29.126380920410156
1765409174.4267156,77358,0,18.80124282836914,85.57302856445312,-15.298822402954102,0.7185271382331848,-0.30927205085754395,0.0019510090351104736,29.126380920410156
1765409174.4270494,82711,0,18.822744369506836,85.54617309570312,-15.472763061523438,0.7174001336097717,-0.30958202481269836,0.0006320178508758545,29.126380920410156
1765409174.4272006,88017,0,18.60056495666504,85.58843994140625,-15.322656631469727,0.7182731032371521,-0.3061440587043762,0.000728994607925415,29.126380920410156
1765409174.4273443,93370,0,18.940265655517578,85.41075897216797,-15.404988288879395,0.7165161371231079,-0.3120470643043518,0.0016919970512390137,29.126380920410156
1765409174.4274857,98722,0,18.765480041503906,85.58110046386719,-15.364219665527344,0.7180020809173584,-0.3092130422592163,0.0012640058994293213,29.126380920410156
1765409174.4276273,104029,0,18.661304473876953,85.37602233886719,-15.40860366821289,0.7160831093788147,-0.30654004216194153,0.0011700093746185303,29.126380920410156
1765409174.4277673,109381,0,18.732006072998047,85.55886840820312,-15.32132339477539,0.7185711860656738,-0.30808207392692566,0.0014460384845733643,29.126380920410156
1765409174.4279068,114734,0,18.763763427734375,85.64167785644531,-15.43075942993164,0.7199221253395081,-0.308476060628891,0.0012910068035125732,29.126380920410156
1765409174.4280453,120040,0,18.84630012512207,85.65907287597656,-15.341663360595703,0.7211921215057373,-0.3112180531024933,0.001443028450012207,29.126380920410156
1765409174.4281876,125393,0,18.82798957824707,85.53164672851562,-15.385571479797363,0.7170201539993286,-0.3092820346355438,0.0009570121765136719,29.126380920410156
1765409174.4283292,130746,0,18.704383850097656,85.4787368774414,-15.342944145202637,0.7172501087188721,-0.3077540695667267,0.001632988452911377,29.126380920410156
1765409174.4284687,136052,0,18.70616912841797,85.57115173339844,-15.278057098388672,0.7189141511917114,-0.3074120581150055,0.0009250044822692871,29.126380920410156
