host_time_s,device_timestamp,status,Fx,Fy,Fz,Mx,My,Mz,temperature_C
1765409160.7285008,13312,0,18.735353469848633,85.5337905883789,-15.363886833190918,0.718730092048645,-0.30953407287597656,0.001453012228012085,29.126380920410156
1765409160.7288592,18664,0,18.72681999206543,85.62162780761719,-15.40752124786377,0.7195250988006592,-0.3098040819168091,6.902217864990234e-05,29.126380920410156
1765409160.7290988,24017,0,18.748615264892578,85.63978576660156,-15.407894134521484,0.7203460931777954,-0.309702068567276,0.0005920231342315674,29.126380920410156
1765409160.7293148,29323,0,18.678565979003906,85.54444885253906,-15.320791244506836,0.7190560698509216,-0.308491051197052,0.0005870163440704346,29.126380920410156
1765409160.729514,34676,0,18.58142852783203,85.69654846191406,-15.345849990844727,0.7203121185302734,-0.305196076631546,0.0005520284175872803,29.126380920410156
1765409160.7297108,40029,0,18.711212158203125,85.64169311523438,-15.385795593261719,0.7189180850982666,-0.309624046087265,-0.00012800097465515137,29.126380920410156
1765409160.7299175,45335,0,18.66303253173828,85.69749450683594,-15.409133911132812,0.7203631401062012,-0.30831605195999146,0.00038501620292663574,29.126380920410156
1765409160.7300727,50688,0,18.763734817504883,85.6274642944336,-15.319985389709473,0.7181261777877808,-0.30990806221961975,0.0002040266990661621,29.126380920410156
1765409160.7302303,56040,0,18.646265029907227,85.44557189941406,-15.363879203796387,0.7164871096611023,-0.30847403407096863,0.0009330213069915771,29.126380920410156
1765409160.730382,61346,0,18.684001922607422,85.46205139160156,-15.385660171508789,0.7168781161308289,-0.3085840344429016,0.0006080269813537598,29.126380920410156
1765409160.7305229,66699,0,18.637554168701172,85.42796325683594,-15.320842742919922,0.7152270674705505,-0.3073170483112335,0.0010930001735687256,29.126380920410156
1765409160.7306588,72005,0,18.930206298828125,85.52264404296875,-15.360589981079102,0.7180200815200806,-0.3136870563030243,0.0007780194282531738,29.126380920410156
1765409160.7958033,77358,0,18.804790496826172,85.59475708007812,-15.384830474853516,0.7183891534805298,-0.3107590675354004,0.0004119873046875,29.126380920410156
