host_time_s,device_timestamp,status,Fx,Fy,Fz,Mx,My,Mz,temperature_C
1765409105.6588814,13312,0,18.56233787536621,85.5934066772461,-15.294248580932617,0.7157840728759766,-0.31523504853248596,0.0007210373878479004,29.126380920410156
1765409105.6591706,18664,0,18.718128204345703,85.62672424316406,-15.335854530334473,0.7166041135787964,-0.3185400664806366,0.0009079873561859131,29.232769012451172
1765409105.6593199,24017,0,18.51047134399414,85.60747528076172,-15.382495880126953,0.7161421179771423,-0.31425604224205017,0.0009070336818695068,29.126380920410156
1765409105.6594598,29323,0,18.637882232666016,85.50127410888672,-15.40220832824707,0.7132871150970459,-0.3158430755138397,0.00025901198387145996,29.126380920410156
1765409105.6595974,34676,0,18.514705657958984,85.44352722167969,-15.337616920471191,0.7126290798187256,-0.3143290579319,0.0009180009365081787,29.232769012451172
1765409105.6597347,39982,0,18.486406326293945,85.59750366210938,-15.382964134216309,0.7166481018066406,-0.3136020600795746,0.0009199976921081543,29.126380920410156
1765409105.6598728,45335,0,18.565505981445312,85.51920318603516,-15.359959602355957,0.7149330973625183,-0.3145720660686493,0.001278012990951538,29.232769012451172
1765409105.6600103,50688,0,18.566240310668945,85.4674072265625,-15.359498977661133,0.714353084564209,-0.3145880699157715,0.0007829964160919189,29.232769012451172
1765409105.66015,55994,0,18.68166160583496,85.55740356445312,-15.358200073242188,0.7147631645202637,-0.3170580565929413,0.0007539987564086914,29.126380920410156
1765409105.6602972,61346,0,18.60505485534668,85.50822448730469,-15.403364181518555,0.7145980596542358,-0.3147130608558655,0.0009600222110748291,29.126380920410156
1765409105.6604333,66699,0,18.542545318603516,85.55767059326172,-15.382012367248535,0.7155801057815552,-0.3146440386772156,0.0012670159339904785,29.232769012451172
1765409105.66057,72005,0,18.592304229736328,85.60380554199219,-15.360160827636719,0.7171410918235779,-0.31488704681396484,0.0005979835987091064,29.126380920410156
1765409105.726173,77358,0,18.743850708007812,85.584228515625,-15.379656791687012,0.7146491408348083,-0.31782108545303345,0.0009259879589080811,29.126380920410156
1765409105.7269127,82711,0,18.693361282348633,85.59569549560547,-15.403082847595215,0.716839075088501,-0.315775066614151,0.00046002864837646484,29.232769012451172
1765409105.7274497,88017,0,18.64867401123047,85.4345703125,-15.379347801208496,0.7123410701751709,-0.3170250654220581,0.0011079907417297363,29.126380920410156
1765409105.7278008,93370,0,18.599781036376953,85.5863037109375,-15.29423713684082,0.7163231372833252,-0.31532806158065796,0.0009140074253082275,29.126380920410156
1765409105.7281523,98676,0,18.644821166992188,85.61891174316406,-15.315961837768555,0.7175251245498657,-0.3158670663833618,0.0009310245513916016,29.126380920410156
1765409105.728481,104029,0,18.6505126953125,85.5653076171875,-15.424736022949219,0.716088056564331,-0.3159620463848114,0.000961005687713623,29.232769012451172
1765409105.7287967,109381,0,18.64065170288086,85.65776062011719,-15.425240516662598,0.7177591323852539,-0.31618204712867737,0.0011079907417297363,29.232769012451172
1765409105.7291129,114688,0,18.608488082885742,85.52115631103516,-15.294546127319336,0.7149441242218018,-0.31438204646110535,0.001278012990951538,29.232769012451172
1765409105.7294776,120040,0,18.57377815246582,85.61219787597656,-15.425250053405762,0.7166250944137573,-0.3157300651073456,0.0010949969291687012,29.232769012451172
1765409105.729796,125393,0,18.590103149414062,85.63090515136719,-15.338393211364746,0.7178661227226257,-0.3148570656776428,8.100271224975586e-05,29.126380920410156
1765409105.7301137,130699,0,18.55771255493164,85.75698852539062,-15.338983535766602,0.7192960977554321,-0.3151630461215973,0.00020000338554382324,29.126380920410156
1765409105.730453,136052,0,18.604040145874023,85.58985900878906,-15.403141975402832,0.7167890667915344,-0.3160870671272278,0.0014480054378509521,29.126380920410156
1765409105.730772,141405,0,18.49003028869629,85.54257202148438,-15.4262113571167,0.7151960730552673,-0.3136640787124634,0.0009339749813079834,29.126380920410156
1765409105.795729,146711,0,18.760494232177734,85.53595733642578,-15.422713279724121,0.7145280838012695,-0.3180340528488159,0.0001100003719329834,29.126380920410156
1765409105.796308,152064,0,18.5904541015625,85.55872344970703,-15.446195602416992,0.7156150937080383,-0.31595805287361145,-0.0002480149269104004,29.232769012451172
1765409105.7966352,157370,0,18.65683364868164,85.71910858154297,-15.272618293762207,0.7182390689849854,-0.3160150349140167,0.0005470216274261475,29.232769012451172
1765409105.7969584,162722,0,18.706249237060547,85.55442810058594,-15.44525146484375,0.7161951065063477,-0.3177010715007782,0.0007990002632141113,29.126380920410156
1765409105.79729,168075,0,18.66196060180664,85.64244079589844,-15.33730697631836,0.7173851132392883,-0.3167870342731476,0.0010869801044464111,29.232769012451172
1765409105.7976081,173381,0,18.48472785949707,85.59654235839844,-15.317582130432129,0.7166340947151184,-0.3135680556297302,0.0014140009880065918,29.126380920410156
1765409105.7979248,178734,0,18.560096740722656,85.6257095336914,-15.294591903686523,0.7173980474472046,-0.31519007682800293,0.0007309913635253906,29.232769012451172
1765409105.7982442,184087,0,18.562185287475586,85.52717590332031,-15.338218688964844,0.716693103313446,-0.3145120441913605,0.0007860064506530762,29.232769012451172
1765409105.7985651,189393,0,18.51048469543457,85.59326171875,-15.492019653320312,0.717643141746521,-0.3135530650615692,-4.699826240539551e-05,29.126380920410156
1765409105.7988806,194746,0,18.56597900390625,85.72599792480469,-15.382871627807617,0.7199810743331909,-0.3148990869522095,0.0005819797515869141,29.126380920410156
1765409105.7992034,200098,0,18.709043502807617,85.65227508544922,-15.42505931854248,0.7183151245117188,-0.31664803624153137,0.0016460120677947998,29.232769012451172
1765409105.7995243,205405,0,18.469478607177734,85.493896484375,-15.294962882995605,0.7159020900726318,-0.3133900761604309,0.00025197863578796387,29.232769012451172
1765409105.7998421,210757,0,18.510726928710938,85.63627624511719,-15.426401138305664,0.7168830633163452,-0.31425803899765015,0.0009160339832305908,29.126380920410156
1765409105.869478,216064,0,18.63806915283203,85.59883117675781,-15.271904945373535,0.7162621021270752,-0.31614503264427185,0.001073986291885376,29.126380920410156
1765409105.8701699,221416,0,18.600818634033203,85.67216491699219,-15.448243141174316,0.7181110978126526,-0.3146400451660156,0.0009489953517913818,29.126380920410156
1765409105.8706214,226769,0,18.77777671813965,85.46052551269531,-15.400007247924805,0.7141040563583374,-0.3189360499382019,0.0008070170879364014,29.232769012451172
1765409105.871061,232075,0,18.656749725341797,85.52778625488281,-15.380985260009766,0.7158690690994263,-0.31568005681037903,0.000800013542175293,29.126380920410156
1765409105.8715038,237428,0,18.669828414916992,85.681640625,-15.38133716583252,0.7176131010055542,-0.31653904914855957,0.0009190142154693604,29.126380920410156
1765409105.87194,242781,0,18.661619186401367,85.56631469726562,-15.314760208129883,0.7169510722160339,-0.31678804755210876,9.000301361083984e-05,29.232769012451172
1765409105.8723805,248087,0,18.670860290527344,85.50943756103516,-15.489679336547852,0.7142081260681152,-0.3162340521812439,0.0011470019817352295,29.232769012451172
1765409105.8728135,253440,0,18.6658935546875,85.581787109375,-15.380732536315918,0.7146091461181641,-0.3161700367927551,0.0005820095539093018,29.232769012451172
1765409105.873255,258792,0,18.67677116394043,85.56820678710938,-15.337627410888672,0.7165271043777466,-0.31556203961372375,0.0007890164852142334,29.232769012451172
1765409105.8736918,264098,0,18.52057647705078,85.5731430053711,-15.447509765625,0.7163881063461304,-0.3147340416908264,0.0007700026035308838,29.126380920410156
1765409105.8741355,269451,0,18.562185287475586,85.52717590332031,-15.338218688964844,0.716693103313446,-0.3145120441913605,0.0007860064506530762,29.126380920410156
1765409105.8746126,274804,0,18.53523063659668,85.57086181640625,-15.403677940368652,0.7159450650215149,-0.3149110674858093,0.0009259879589080811,29.232769012451172
1765409105.8750534,280110,0,18.545650482177734,85.73253631591797,-15.404727935791016,0.7190151214599609,-0.31501504778862,0.0010710060596466064,29.232769012451172
1765409105.8754954,285463,0,18.684825897216797,85.627197265625,-15.33690071105957,0.716589093208313,-0.31673306226730347,7.003545761108398e-05,29.232769012451172
1765409105.9383368,290769,0,18.481830596923828,85.72655487060547,-15.383975982666016,0.718095064163208,-0.3128490447998047,-0.0001289844512939453,29.232769012451172
1765409105.938917,296122,0,18.55966567993164,85.63055419921875,-15.316556930541992,0.7182860970497131,-0.3151760399341583,0.0007480084896087646,29.232769012451172
1765409105.9393795,301474,0,18.68030548095703,85.41893005371094,-15.422442436218262,0.7138431072235107,-0.31809502840042114,0.0014860332012176514,29.126380920410156
1765409105.9398286,306781,0,18.633949279785156,85.56193542480469,-15.358779907226562,0.7160630226135254,-0.3164600431919098,0.0007639825344085693,29.232769012451172
1765409105.9402866,312133,0,18.598703384399414,85.56196594238281,-15.272151947021484,0.7164691090583801,-0.31531304121017456,0.0004120171070098877,29.232769012451172
1765409105.94073,317486,0,18.593849182128906,85.57686614990234,-15.359491348266602,0.7168501019477844,-0.3156120181083679,0.0005970001220703125,29.126380920410156
1765409105.9411752,322792,0,18.60219383239746,85.53546142578125,-15.359156608581543,0.7157571315765381,-0.3153780698776245,-7.50124454498291e-05,29.232769012451172
1765409105.9417577,328145,0,18.694808959960938,85.67963409423828,-15.227241516113281,0.718031108379364,-0.31754404306411743,-0.0008159875869750977,29.126380920410156
1765409105.94221,333498,0,18.37542724609375,85.59210205078125,-15.318680763244629,0.716576099395752,-0.3115450441837311,0.00021499395370483398,29.232769012451172
1765409105.944198,338804,0,18.492521286010742,85.55908203125,-15.36136245727539,0.7159931063652039,-0.31262704730033875,0.0002569854259490967,29.126380920410156
1765409105.9447129,344157,0,18.594924926757812,85.6011962890625,-15.381573677062988,0.7167040705680847,-0.3156270682811737,0.0010989904403686523,29.232769012451172
1765409105.9452333,349463,0,18.58194923400879,85.60443115234375,-15.490790367126465,0.7171611189842224,-0.31548404693603516,0.0004490017890930176,29.126380920410156
1765409105.945673,354816,0,18.683425903320312,85.55516052246094,-15.293521881103516,0.7165961265563965,-0.31599006056785583,0.0006119906902313232,29.126380920410156
1765409106.0122623,360168,0,18.60163116455078,85.51240539550781,-15.315071105957031,0.7163400650024414,-0.3160550594329834,0.0004349946975708008,29.232769012451172
1765409106.0129707,365474,0,18.594078063964844,85.58155059814453,-15.403894424438477,0.7173041105270386,-0.31490305066108704,0.0011320114135742188,29.232769012451172
1765409106.0134704,370827,0,18.658626556396484,85.59698486328125,-15.294451713562012,0.7176821231842041,-0.31532007455825806,0.0011200308799743652,29.126380920410156
1765409106.0139241,376180,0,18.557926177978516,85.52362060546875,-15.229310035705566,0.7162270545959473,-0.31375306844711304,0.00025200843811035156,29.232769012451172
1765409106.014377,381486,0,18.547576904296875,85.72598266601562,-15.295792579650879,0.7203950881958008,-0.314655065536499,0.0009039938449859619,29.232769012451172
1765409106.014821,386839,0,18.59249496459961,85.75769805908203,-15.339667320251465,0.7211610674858093,-0.3145010471343994,0.0004189908504486084,29.232769012451172
1765409106.0152707,392192,0,18.590349197387695,85.54502868652344,-15.490917205810547,0.7171061038970947,-0.3152170479297638,0.001332014799118042,29.232769012451172
1765409106.0157123,397498,0,18.676786422729492,85.5653076171875,-15.24892520904541,0.7169450521469116,-0.3176570534706116,0.0012580156326293945,29.126380920410156
1765409106.0161574,402850,0,18.62009620666504,85.60908508300781,-15.293992042541504,0.7184650897979736,-0.3159080445766449,0.0004259943962097168,29.232769012451172
1765409106.0166323,408157,0,18.6787109375,85.35700988769531,-15.204136848449707,0.714177131652832,-0.31699204444885254,0.0002900063991546631,29.232769012451172
1765409106.0170734,413509,0,18.56092643737793,85.60702514648438,-15.382293701171875,0.7180120944976807,-0.31450003385543823,0.00026997923851013184,29.126380920410156
1765409106.0175264,418862,0,18.610408782958984,85.72423553466797,-15.338438034057617,0.7195521593093872,-0.31545203924179077,-0.0004469752311706543,29.232769012451172
