host_time_s,device_timestamp,status,Fx,Fy,Fz,Mx,My,Mz,temperature_C
1765407461.1216154,13312,0,18.72351837158203,85.39616394042969,-15.142537117004395,0.7276800870895386,-0.3134710490703583,0.0005269944667816162,28.913925170898438
1765407461.12177,18664,0,18.744922637939453,85.41395568847656,-15.142765045166016,0.7285001277923584,-0.313370019197464,0.0005400180816650391,28.913925170898438
1765407461.1219127,24017,0,18.673175811767578,85.47384643554688,-15.121993064880371,0.7289611101150513,-0.3121480643749237,-3.9637088775634766e-06,28.913925170898438
1765407461.122052,29323,0,18.6677303314209,85.44157409667969,-15.16574478149414,0.7296380996704102,-0.3124130666255951,0.0012170076370239258,28.913925170898438
1765407461.1221914,34676,0,18.832427978515625,85.45655822753906,-15.251104354858398,0.7287821173667908,-0.31480705738067627,0.00022199749946594238,28.913925170898438
1765407461.1223276,40029,0,18.81014633178711,85.482666015625,-15.076872825622559,0.7299071550369263,-0.31449905037879944,0.0005210041999816895,28.913925170898438
1765407461.1224654,45335,0,18.792959213256836,85.44721984863281,-15.274748802185059,0.7288480997085571,-0.3125530481338501,0.00109902024269104,28.913925170898438
1765407461.1226017,50688,0,18.939239501953125,85.4351806640625,-15.184829711914062,0.7285370826721191,-0.3160870373249054,0.0014210045337677002,28.913925170898438
1765407461.1227396,55994,0,18.90007781982422,85.38878631591797,-15.118708610534668,0.7274020910263062,-0.3159780502319336,0.00020700693130493164,28.913925170898438
1765407461.1228762,61346,0,18.761741638183594,85.44612121582031,-15.252625465393066,0.7292661666870117,-0.31287404894828796,0.0007460117340087891,28.913925170898438
1765407461.1230254,66699,0,18.818147659301758,85.49343872070312,-15.077144622802734,0.7293950915336609,-0.31424805521965027,0.0008540153503417969,28.913925170898438
1765407461.1232624,72005,0,18.880294799804688,85.32373046875,-15.184860229492188,0.7260221242904663,-0.31469106674194336,0.0007520318031311035,28.913925170898438
1765407461.1890297,77358,0,18.738384246826172,85.4891357421875,-15.034987449645996,0.7289050817489624,-0.3118700683116913,0.0005019903182983398,28.913925170898438
1765407461.1896775,82711,0,18.736488342285156,85.32527160644531,-15.121733665466309,0.7272610664367676,-0.3115040361881256,0.0007480084896087646,28.913925170898438
1765407461.1901014,88017,0,19.00206756591797,85.66448974609375,-15.184941291809082,0.733018159866333,-0.31788504123687744,0.0008719861507415771,28.913925170898438
1765407461.1902435,93370,0,18.762920379638672,85.5619125366211,-15.144439697265625,0.7307701110839844,-0.3125130534172058,0.0010340213775634766,28.913925170898438
1765407461.1903806,98722,0,18.898090362548828,85.49110412597656,-15.141633033752441,0.7281250953674316,-0.3152540624141693,0.0001850426197052002,28.913925170898438
1765407461.1905189,104029,0,18.70661735534668,85.34797668457031,-15.143982887268066,0.7270981073379517,-0.3111460208892822,0.0009050071239471436,28.913925170898438
